APAS-TR PPP Solutions 
GPS-  Combination
 Epoch   YEAR    DOY     Sec of GPSweek       X-coordinates   Y-coordinates   Z coordinates      GPS rec clkoff     ZTD         ISB-GLO       ISB-GAL        ISB-BDS2      ISB-BDS3        ISB-J
  656     2023   344         19650.0000       -2713833.4377    5303935.1001   -2269513.5294       1.81220163        2.4474      0.000000       0.000000        0.000000      0.000000       0.000000
  657     2023   344         19680.0000       -2713833.4376    5303935.1000   -2269513.5294       2.26336498        2.4476      0.000000       0.000000        0.000000      0.000000       0.000000
  658     2023   344         19710.0000       -2713833.4374    5303935.0998   -2269513.5293       2.24531445        2.4477      0.000000       0.000000        0.000000      0.000000       0.000000
  659     2023   344         19740.0000       -2713833.4373    5303935.0997   -2269513.5293       2.02682843        2.4483      0.000000       0.000000        0.000000      0.000000       0.000000
  660     2023   344         19770.0000       -2713833.4372    5303935.0996   -2269513.5292       1.99519455        2.4487      0.000000       0.000000        0.000000      0.000000       0.000000
  661     2023   344         19800.0000       -2713833.4370    5303935.0994   -2269513.5292       2.09405170        2.4491      0.000000       0.000000        0.000000      0.000000       0.000000
  662     2023   344         19830.0000       -2713833.4369    5303935.0993   -2269513.5291       1.84423699        2.4492      0.000000       0.000000        0.000000      0.000000       0.000000
  663     2023   344         19860.0000       -2713833.4368    5303935.0991   -2269513.5291       1.97838207        2.4494      0.000000       0.000000        0.000000      0.000000       0.000000
  664     2023   344         19890.0000       -2713833.4366    5303935.0990   -2269513.5290       1.88142221        2.4496      0.000000       0.000000        0.000000      0.000000       0.000000
  665     2023   344         19920.0000       -2713833.4364    5303935.0989   -2269513.5289       2.07347051        2.4498      0.000000       0.000000        0.000000      0.000000       0.000000
  666     2023   344         19950.0000       -2713833.4363    5303935.0987   -2269513.5289       1.38184586        2.4501      0.000000       0.000000        0.000000      0.000000       0.000000
  667     2023   344         19980.0000       -2713833.4360    5303935.0984   -2269513.5288       1.94563732        2.4506      0.000000       0.000000        0.000000      0.000000       0.000000
  668     2023   344         20010.0000       -2713833.4357    5303935.0981   -2269513.5286       1.96823341        2.4512      0.000000       0.000000        0.000000      0.000000       0.000000
  669     2023   344         20040.0000       -2713833.4354    5303935.0978   -2269513.5285       2.07428376        2.4518      0.000000       0.000000        0.000000      0.000000       0.000000
  670     2023   344         20070.0000       -2713833.4352    5303935.0975   -2269513.5284       1.77557359        2.4523      0.000000       0.000000        0.000000      0.000000       0.000000
  671     2023   344         20100.0000       -2713833.4351    5303935.0974   -2269513.5284       2.12796990        2.4530      0.000000       0.000000        0.000000      0.000000       0.000000
  672     2023   344         20130.0000       -2713833.4350    5303935.0973   -2269513.5283       1.98825161        2.4538      0.000000       0.000000        0.000000      0.000000       0.000000
  673     2023   344         20160.0000       -2713833.4350    5303935.0973   -2269513.5283       1.69358417        2.4542      0.000000       0.000000        0.000000      0.000000       0.000000
  674     2023   344         20190.0000       -2713833.4350    5303935.0973   -2269513.5283       1.57731048        2.4543      0.000000       0.000000        0.000000      0.000000       0.000000
  675     2023   344         20220.0000       -2713833.4349    5303935.0972   -2269513.5283       1.97555164        2.4541      0.000000       0.000000        0.000000      0.000000       0.000000
  676     2023   344         20250.0000       -2713833.4348    5303935.0971   -2269513.5283       1.81732472        2.4541      0.000000       0.000000        0.000000      0.000000       0.000000
  677     2023   344         20280.0000       -2713833.4348    5303935.0971   -2269513.5283       1.75078485        2.4540      0.000000       0.000000        0.000000      0.000000       0.000000
  678     2023   344         20310.0000       -2713833.4347    5303935.0970   -2269513.5282       1.69787192        2.4533      0.000000       0.000000        0.000000      0.000000       0.000000
  679     2023   344         20340.0000       -2713833.4346    5303935.0970   -2269513.5282       1.83845395        2.4528      0.000000       0.000000        0.000000      0.000000       0.000000
  680     2023   344         20370.0000       -2713833.4345    5303935.0969   -2269513.5281       1.50003650        2.4518      0.000000       0.000000        0.000000      0.000000       0.000000
  681     2023   344         20400.0000       -2713833.4344    5303935.0968   -2269513.5281       1.70533849        2.4510      0.000000       0.000000        0.000000      0.000000       0.000000
  682     2023   344         20430.0000       -2713833.4343    5303935.0968   -2269513.5280       1.63692100        2.4501      0.000000       0.000000        0.000000      0.000000       0.000000
  683     2023   344         20460.0000       -2713833.4342    5303935.0967   -2269513.5280       1.87166746        2.4493      0.000000       0.000000        0.000000      0.000000       0.000000
  684     2023   344         20490.0000       -2713833.4341    5303935.0967   -2269513.5280       1.70096184        2.4488      0.000000       0.000000        0.000000      0.000000       0.000000
  685     2023   344         20520.0000       -2713833.4341    5303935.0967   -2269513.5280       1.63665229        2.4483      0.000000       0.000000        0.000000      0.000000       0.000000
  686     2023   344         20550.0000       -2713833.4340    5303935.0966   -2269513.5280       1.82586412        2.4479      0.000000       0.000000        0.000000      0.000000       0.000000
  687     2023   344         20580.0000       -2713833.4338    5303935.0964   -2269513.5279       1.50888500        2.4471      0.000000       0.000000        0.000000      0.000000       0.000000
  688     2023   344         20610.0000       -2713833.4336    5303935.0962   -2269513.5278       1.81054822        2.4467      0.000000       0.000000        0.000000      0.000000       0.000000
  689     2023   344         20640.0000       -2713833.4334    5303935.0960   -2269513.5278       1.80486449        2.4466      0.000000       0.000000        0.000000      0.000000       0.000000
  690     2023   344         20670.0000       -2713833.4332    5303935.0957   -2269513.5277       1.66203213        2.4466      0.000000       0.000000        0.000000      0.000000       0.000000
  691     2023   344         20700.0000       -2713833.4330    5303935.0956   -2269513.5276       1.64389283        2.4467      0.000000       0.000000        0.000000      0.000000       0.000000
  692     2023   344         20730.0000       -2713833.4329    5303935.0955   -2269513.5276       1.72806361        2.4468      0.000000       0.000000        0.000000      0.000000       0.000000
  693     2023   344         20760.0000       -2713833.4328    5303935.0953   -2269513.5275       1.69939708        2.4474      0.000000       0.000000        0.000000      0.000000       0.000000
  694     2023   344         20790.0000       -2713833.4326    5303935.0952   -2269513.5274       1.58672866        2.4480      0.000000       0.000000        0.000000      0.000000       0.000000
  695     2023   344         20820.0000       -2713833.4325    5303935.0951   -2269513.5274       1.86383711        2.4487      0.000000       0.000000        0.000000      0.000000       0.000000
  696     2023   344         20850.0000       -2713833.4325    5303935.0951   -2269513.5274       1.78976498        2.4488      0.000000       0.000000        0.000000      0.000000       0.000000
  697     2023   344         20880.0000       -2713833.4325    5303935.0951   -2269513.5274       1.74140738        2.4485      0.000000       0.000000        0.000000      0.000000       0.000000
  698     2023   344         20910.0000       -2713833.4325    5303935.0951   -2269513.5274       2.00470511        2.4482      0.000000       0.000000        0.000000      0.000000       0.000000
  699     2023   344         20940.0000       -2713833.4325    5303935.0952   -2269513.5274       1.89949518        2.4475      0.000000       0.000000        0.000000      0.000000       0.000000
  700     2023   344         20970.0000       -2713833.4325    5303935.0952   -2269513.5274       1.82408013        2.4468      0.000000       0.000000        0.000000      0.000000       0.000000
  701     2023   344         21000.0000       -2713833.4324    5303935.0951   -2269513.5273       1.72451675        2.4460      0.000000       0.000000        0.000000      0.000000       0.000000
  702     2023   344         21030.0000       -2713833.4323    5303935.0951   -2269513.5273       1.74079087        2.4454      0.000000       0.000000        0.000000      0.000000       0.000000
  703     2023   344         21060.0000       -2713833.4322    5303935.0950   -2269513.5273       1.53007240        2.4445      0.000000       0.000000        0.000000      0.000000       0.000000
  704     2023   344         21090.0000       -2713833.4322    5303935.0950   -2269513.5273       1.13171842        2.4435      0.000000       0.000000        0.000000      0.000000       0.000000
  705     2023   344         21120.0000       -2713833.4322    5303935.0951   -2269513.5273       1.94443442        2.4424      0.000000       0.000000        0.000000      0.000000       0.000000
  706     2023   344         21150.0000       -2713833.4322    5303935.0952   -2269513.5273       1.91230332        2.4412      0.000000       0.000000        0.000000      0.000000       0.000000
  707     2023   344         21180.0000       -2713833.4322    5303935.0953   -2269513.5273       1.55221490        2.4401      0.000000       0.000000        0.000000      0.000000       0.000000
  708     2023   344         21210.0000       -2713833.4322    5303935.0953   -2269513.5272       1.44999965        2.4388      0.000000       0.000000        0.000000      0.000000       0.000000
  709     2023   344         21240.0000       -2713833.4321    5303935.0953   -2269513.5272       1.92167771        2.4378      0.000000       0.000000        0.000000      0.000000       0.000000
  710     2023   344         21270.0000       -2713833.4320    5303935.0953   -2269513.5272       1.12632221        2.4366      0.000000       0.000000        0.000000      0.000000       0.000000
  711     2023   344         21300.0000       -2713833.4321    5303935.0953   -2269513.5272       1.83319576        2.4362      0.000000       0.000000        0.000000      0.000000       0.000000
  712     2023   344         21330.0000       -2713833.4321    5303935.0953   -2269513.5272       1.82595213        2.4360      0.000000       0.000000        0.000000      0.000000       0.000000
  713     2023   344         21360.0000       -2713833.4321    5303935.0953   -2269513.5272       1.72997801        2.4355      0.000000       0.000000        0.000000      0.000000       0.000000
  714     2023   344         21390.0000       -2713833.4321    5303935.0954   -2269513.5272       1.68889281        2.4351      0.000000       0.000000        0.000000      0.000000       0.000000
  715     2023   344         21420.0000       -2713833.4321    5303935.0953   -2269513.5272       1.89020729        2.4350      0.000000       0.000000        0.000000      0.000000       0.000000
  716     2023   344         21450.0000       -2713833.4320    5303935.0952   -2269513.5272       1.62497890        2.4348      0.000000       0.000000        0.000000      0.000000       0.000000
  717     2023   344         21480.0000       -2713833.4320    5303935.0951   -2269513.5272       1.57180513        2.4345      0.000000       0.000000        0.000000      0.000000       0.000000
  718     2023   344         21510.0000       -2713833.4319    5303935.0951   -2269513.5272       1.94249534        2.4345      0.000000       0.000000        0.000000      0.000000       0.000000
  719     2023   344         21540.0000       -2713833.4319    5303935.0951   -2269513.5272       1.75074604        2.4343      0.000000       0.000000        0.000000      0.000000       0.000000
  720     2023   344         21570.0000       -2713833.4319    5303935.0951   -2269513.5272       1.50813509        2.4344      0.000000       0.000000        0.000000      0.000000       0.000000
  721     2023   344         21600.0000       -2713833.4319    5303935.0951   -2269513.5272       1.52329533        2.4344      0.000000       0.000000        0.000000      0.000000       0.000000
  722     2023   344         21630.0000       -2713833.4318    5303935.0951   -2269513.5272       1.68587515        2.4343      0.000000       0.000000        0.000000      0.000000       0.000000
  723     2023   344         21660.0000       -2713833.4317    5303935.0950   -2269513.5272       1.86446574        2.4341      0.000000       0.000000        0.000000      0.000000       0.000000
  724     2023   344         21690.0000       -2713833.4317    5303935.0949   -2269513.5271       1.67482597        2.4341      0.000000       0.000000        0.000000      0.000000       0.000000
  725     2023   344         21720.0000       -2713833.4316    5303935.0948   -2269513.5271       1.34973463        2.4341      0.000000       0.000000        0.000000      0.000000       0.000000
  726     2023   344         21750.0000       -2713833.4315    5303935.0948   -2269513.5271       1.36266421        2.4342      0.000000       0.000000        0.000000      0.000000       0.000000
  727     2023   344         21780.0000       -2713833.4314    5303935.0946   -2269513.5271       1.50194023        2.4344      0.000000       0.000000        0.000000      0.000000       0.000000
  728     2023   344         21810.0000       -2713833.4314    5303935.0945   -2269513.5271       1.77500537        2.4341      0.000000       0.000000        0.000000      0.000000       0.000000
  729     2023   344         21840.0000       -2713833.4313    5303935.0944   -2269513.5270       1.35534623        2.4334      0.000000       0.000000        0.000000      0.000000       0.000000
  730     2023   344         21870.0000       -2713833.4312    5303935.0942   -2269513.5270       1.48079900        2.4326      0.000000       0.000000        0.000000      0.000000       0.000000
  731     2023   344         21900.0000       -2713833.4311    5303935.0941   -2269513.5269       1.60731745        2.4320      0.000000       0.000000        0.000000      0.000000       0.000000
  732     2023   344         21930.0000       -2713833.4311    5303935.0940   -2269513.5269       1.65569023        2.4311      0.000000       0.000000        0.000000      0.000000       0.000000
  733     2023   344         21960.0000       -2713833.4310    5303935.0939   -2269513.5269       1.11857473        2.4308      0.000000       0.000000        0.000000      0.000000       0.000000
  734     2023   344         21990.0000       -2713833.4310    5303935.0938   -2269513.5269       1.37954789        2.4306      0.000000       0.000000        0.000000      0.000000       0.000000
  735     2023   344         22020.0000       -2713833.4310    5303935.0936   -2269513.5268       1.68783547        2.4307      0.000000       0.000000        0.000000      0.000000       0.000000
  736     2023   344         22050.0000       -2713833.4308    5303935.0935   -2269513.5268       1.33880020        2.4307      0.000000       0.000000        0.000000      0.000000       0.000000
  737     2023   344         22080.0000       -2713833.4308    5303935.0933   -2269513.5267       1.37690487        2.4310      0.000000       0.000000        0.000000      0.000000       0.000000
  738     2023   344         22110.0000       -2713833.4307    5303935.0932   -2269513.5267       1.46565602        2.4317      0.000000       0.000000        0.000000      0.000000       0.000000
  739     2023   344         22140.0000       -2713833.4306    5303935.0930   -2269513.5266       1.62791893        2.4324      0.000000       0.000000        0.000000      0.000000       0.000000
  740     2023   344         22170.0000       -2713833.4306    5303935.0930   -2269513.5266       1.70566080        2.4322      0.000000       0.000000        0.000000      0.000000       0.000000
  741     2023   344         22200.0000       -2713833.4306    5303935.0931   -2269513.5266       1.42699907        2.4322      0.000000       0.000000        0.000000      0.000000       0.000000
  742     2023   344         22230.0000       -2713833.4305    5303935.0931   -2269513.5266       1.52576923        2.4323      0.000000       0.000000        0.000000      0.000000       0.000000
  743     2023   344         22260.0000       -2713833.4305    5303935.0931   -2269513.5266       1.52194920        2.4321      0.000000       0.000000        0.000000      0.000000       0.000000
  744     2023   344         22290.0000       -2713833.4304    5303935.0931   -2269513.5266       1.47094517        2.4316      0.000000       0.000000        0.000000      0.000000       0.000000
  745     2023   344         22320.0000       -2713833.4303    5303935.0930   -2269513.5266       1.31033188        2.4312      0.000000       0.000000        0.000000      0.000000       0.000000
  746     2023   344         22350.0000       -2713833.4302    5303935.0930   -2269513.5266       1.27468828        2.4305      0.000000       0.000000        0.000000      0.000000       0.000000
  747     2023   344         22380.0000       -2713833.4302    5303935.0930   -2269513.5266       1.40292640        2.4303      0.000000       0.000000        0.000000      0.000000       0.000000
  748     2023   344         22410.0000       -2713833.4301    5303935.0930   -2269513.5266       1.48280659        2.4302      0.000000       0.000000        0.000000      0.000000       0.000000
  749     2023   344         22440.0000       -2713833.4301    5303935.0930   -2269513.5267       1.46027023        2.4297      0.000000       0.000000        0.000000      0.000000       0.000000
  750     2023   344         22470.0000       -2713833.4300    5303935.0930   -2269513.5267       1.46777348        2.4291      0.000000       0.000000        0.000000      0.000000       0.000000
  751     2023   344         22500.0000       -2713833.4300    5303935.0930   -2269513.5267       1.67759900        2.4286      0.000000       0.000000        0.000000      0.000000       0.000000
  752     2023   344         22530.0000       -2713833.4300    5303935.0930   -2269513.5267       1.49926134        2.4281      0.000000       0.000000        0.000000      0.000000       0.000000
  753     2023   344         22560.0000       -2713833.4299    5303935.0930   -2269513.5267       1.27123123        2.4274      0.000000       0.000000        0.000000      0.000000       0.000000
  754     2023   344         22590.0000       -2713833.4299    5303935.0930   -2269513.5267       1.06636982        2.4269      0.000000       0.000000        0.000000      0.000000       0.000000
  755     2023   344         22620.0000       -2713833.4299    5303935.0929   -2269513.5267       1.29382861        2.4264      0.000000       0.000000        0.000000      0.000000       0.000000
  756     2023   344         22650.0000       -2713833.4299    5303935.0929   -2269513.5267       1.27486025        2.4253      0.000000       0.000000        0.000000      0.000000       0.000000
  757     2023   344         22680.0000       -2713833.4298    5303935.0929   -2269513.5267       1.52504257        2.4241      0.000000       0.000000        0.000000      0.000000       0.000000
  758     2023   344         22710.0000       -2713833.4299    5303935.0929   -2269513.5268       1.29556205        2.4228      0.000000       0.000000        0.000000      0.000000       0.000000
  759     2023   344         22740.0000       -2713833.4299    5303935.0930   -2269513.5268       1.39641251        2.4215      0.000000       0.000000        0.000000      0.000000       0.000000
  760     2023   344         22770.0000       -2713833.4300    5303935.0930   -2269513.5268       1.04708317        2.4205      0.000000       0.000000        0.000000      0.000000       0.000000
  761     2023   344         22800.0000       -2713833.4300    5303935.0932   -2269513.5269       0.90149957        2.4196      0.000000       0.000000        0.000000      0.000000       0.000000
  762     2023   344         22830.0000       -2713833.4301    5303935.0932   -2269513.5269       1.42063592        2.4196      0.000000       0.000000        0.000000      0.000000       0.000000
  763     2023   344         22860.0000       -2713833.4301    5303935.0933   -2269513.5269       1.48756105        2.4200      0.000000       0.000000        0.000000      0.000000       0.000000
  764     2023   344         22890.0000       -2713833.4302    5303935.0934   -2269513.5269       1.41445638        2.4203      0.000000       0.000000        0.000000      0.000000       0.000000
  765     2023   344         22920.0000       -2713833.4304    5303935.0935   -2269513.5269       1.03068407        2.4204      0.000000       0.000000        0.000000      0.000000       0.000000
  766     2023   344         22950.0000       -2713833.4305    5303935.0937   -2269513.5270       1.33042992        2.4201      0.000000       0.000000        0.000000      0.000000       0.000000
  767     2023   344         22980.0000       -2713833.4306    5303935.0938   -2269513.5270       1.11535166        2.4194      0.000000       0.000000        0.000000      0.000000       0.000000
  768     2023   344         23010.0000       -2713833.4306    5303935.0939   -2269513.5270       1.03396674        2.4193      0.000000       0.000000        0.000000      0.000000       0.000000
  769     2023   344         23040.0000       -2713833.4306    5303935.0938   -2269513.5270       1.56157756        2.4196      0.000000       0.000000        0.000000      0.000000       0.000000
  770     2023   344         23070.0000       -2713833.4305    5303935.0938   -2269513.5270       1.56309910        2.4197      0.000000       0.000000        0.000000      0.000000       0.000000
  771     2023   344         23100.0000       -2713833.4305    5303935.0938   -2269513.5270       1.12457047        2.4200      0.000000       0.000000        0.000000      0.000000       0.000000
  772     2023   344         23130.0000       -2713833.4305    5303935.0939   -2269513.5270       1.28513252        2.4204      0.000000       0.000000        0.000000      0.000000       0.000000
  773     2023   344         23160.0000       -2713833.4305    5303935.0939   -2269513.5271       1.49080886        2.4212      0.000000       0.000000        0.000000      0.000000       0.000000
  774     2023   344         23190.0000       -2713833.4304    5303935.0939   -2269513.5271       1.30641854        2.4218      0.000000       0.000000        0.000000      0.000000       0.000000
  775     2023   344         23220.0000       -2713833.4304    5303935.0939   -2269513.5271       1.54269305        2.4222      0.000000       0.000000        0.000000      0.000000       0.000000
  776     2023   344         23250.0000       -2713833.4304    5303935.0939   -2269513.5271       1.22156042        2.4221      0.000000       0.000000        0.000000      0.000000       0.000000
  777     2023   344         23280.0000       -2713833.4304    5303935.0939   -2269513.5271       1.27625004        2.4218      0.000000       0.000000        0.000000      0.000000       0.000000
  778     2023   344         23310.0000       -2713833.4304    5303935.0939   -2269513.5271       1.40212576        2.4217      0.000000       0.000000        0.000000      0.000000       0.000000
  779     2023   344         23340.0000       -2713833.4304    5303935.0939   -2269513.5271       1.30800286        2.4222      0.000000       0.000000        0.000000      0.000000       0.000000
  780     2023   344         23370.0000       -2713833.4303    5303935.0939   -2269513.5271       1.56949259        2.4226      0.000000       0.000000        0.000000      0.000000       0.000000
  781     2023   344         23400.0000       -2713833.4302    5303935.0938   -2269513.5271       1.02146934        2.4230      0.000000       0.000000        0.000000      0.000000       0.000000
  782     2023   344         23430.0000       -2713833.4301    5303935.0937   -2269513.5271       1.21001490        2.4233      0.000000       0.000000        0.000000      0.000000       0.000000
  783     2023   344         23460.0000       -2713833.4301    5303935.0937   -2269513.5271       1.51116597        2.4236      0.000000       0.000000        0.000000      0.000000       0.000000
  784     2023   344         23490.0000       -2713833.4301    5303935.0937   -2269513.5271       1.57736459        2.4234      0.000000       0.000000        0.000000      0.000000       0.000000
  785     2023   344         23520.0000       -2713833.4301    5303935.0937   -2269513.5271       1.31475788        2.4235      0.000000       0.000000        0.000000      0.000000       0.000000
  786     2023   344         23550.0000       -2713833.4301    5303935.0937   -2269513.5271       1.28668382        2.4236      0.000000       0.000000        0.000000      0.000000       0.000000
  787     2023   344         23580.0000       -2713833.4301    5303935.0937   -2269513.5271       1.28043768        2.4234      0.000000       0.000000        0.000000      0.000000       0.000000
  788     2023   344         23610.0000       -2713833.4301    5303935.0937   -2269513.5271       1.43545600        2.4234      0.000000       0.000000        0.000000      0.000000       0.000000
  789     2023   344         23640.0000       -2713833.4301    5303935.0937   -2269513.5271       1.36169825        2.4238      0.000000       0.000000        0.000000      0.000000       0.000000
  790     2023   344         23670.0000       -2713833.4301    5303935.0937   -2269513.5271       1.34766972        2.4245      0.000000       0.000000        0.000000      0.000000       0.000000
  791     2023   344         23700.0000       -2713833.4302    5303935.0937   -2269513.5271       1.37073862        2.4247      0.000000       0.000000        0.000000      0.000000       0.000000
  792     2023   344         23730.0000       -2713833.4302    5303935.0937   -2269513.5271       1.25268031        2.4242      0.000000       0.000000        0.000000      0.000000       0.000000
  793     2023   344         23760.0000       -2713833.4302    5303935.0937   -2269513.5271       1.40434087        2.4239      0.000000       0.000000        0.000000      0.000000       0.000000
  794     2023   344         23790.0000       -2713833.4302    5303935.0937   -2269513.5271       0.95359173        2.4232      0.000000       0.000000        0.000000      0.000000       0.000000
  795     2023   344         23820.0000       -2713833.4302    5303935.0936   -2269513.5271       0.39171640        2.4232      0.000000       0.000000        0.000000      0.000000       0.000000
  796     2023   344         23850.0000       -2713833.4302    5303935.0936   -2269513.5270       0.52079461        2.4231      0.000000       0.000000        0.000000      0.000000       0.000000
  797     2023   344         23880.0000       -2713833.4302    5303935.0936   -2269513.5270       0.17986422        2.4227      0.000000       0.000000        0.000000      0.000000       0.000000
  798     2023   344         23910.0000       -2713833.4302    5303935.0936   -2269513.5270       1.62380454        2.4227      0.000000       0.000000        0.000000      0.000000       0.000000
  799     2023   344         23940.0000       -2713833.4302    5303935.0936   -2269513.5270       1.37735571        2.4230      0.000000       0.000000        0.000000      0.000000       0.000000
  800     2023   344         23970.0000       -2713833.4302    5303935.0936   -2269513.5270       1.76474998        2.4232      0.000000       0.000000        0.000000      0.000000       0.000000
  801     2023   344         24000.0000       -2713833.4302    5303935.0936   -2269513.5270       1.48891751        2.4233      0.000000       0.000000        0.000000      0.000000       0.000000
  802     2023   344         24030.0000       -2713833.4302    5303935.0936   -2269513.5270       1.54014847        2.4233      0.000000       0.000000        0.000000      0.000000       0.000000
  803     2023   344         24060.0000       -2713833.4301    5303935.0936   -2269513.5270       1.10060946        2.4231      0.000000       0.000000        0.000000      0.000000       0.000000
  804     2023   344         24090.0000       -2713833.4301    5303935.0935   -2269513.5270       1.28595234        2.4231      0.000000       0.000000        0.000000      0.000000       0.000000
  805     2023   344         24120.0000       -2713833.4301    5303935.0935   -2269513.5270       1.28503238        2.4225      0.000000       0.000000        0.000000      0.000000       0.000000
  806     2023   344         24150.0000       -2713833.4301    5303935.0935   -2269513.5270       1.82172486        2.4223      0.000000       0.000000        0.000000      0.000000       0.000000
  807     2023   344         24180.0000       -2713833.4301    5303935.0936   -2269513.5270       1.30108806        2.4215      0.000000       0.000000        0.000000      0.000000       0.000000
  808     2023   344         24210.0000       -2713833.4302    5303935.0937   -2269513.5270       1.36174923        2.4204      0.000000       0.000000        0.000000      0.000000       0.000000
  809     2023   344         24240.0000       -2713833.4303    5303935.0937   -2269513.5270      -0.11599883        2.4203      0.000000       0.000000        0.000000      0.000000       0.000000
  810     2023   344         24270.0000       -2713833.4303    5303935.0937   -2269513.5270       0.38261357        2.4202      0.000000       0.000000        0.000000      0.000000       0.000000
  811     2023   344         24300.0000       -2713833.4302    5303935.0937   -2269513.5270       0.43319256        2.4200      0.000000       0.000000        0.000000      0.000000       0.000000
  812     2023   344         24330.0000       -2713833.4302    5303935.0937   -2269513.5270       0.68407475        2.4197      0.000000       0.000000        0.000000      0.000000       0.000000
  813     2023   344         24360.0000       -2713833.4302    5303935.0937   -2269513.5270       0.10308061        2.4194      0.000000       0.000000        0.000000      0.000000       0.000000
  814     2023   344         24390.0000       -2713833.4302    5303935.0937   -2269513.5270       0.33193277        2.4192      0.000000       0.000000        0.000000      0.000000       0.000000
  815     2023   344         24420.0000       -2713833.4301    5303935.0936   -2269513.5270       0.10421856        2.4188      0.000000       0.000000        0.000000      0.000000       0.000000
  816     2023   344         24450.0000       -2713833.4301    5303935.0936   -2269513.5270       0.54444899        2.4185      0.000000       0.000000        0.000000      0.000000       0.000000
  817     2023   344         24480.0000       -2713833.4302    5303935.0936   -2269513.5270       0.27744492        2.4184      0.000000       0.000000        0.000000      0.000000       0.000000
  818     2023   344         24510.0000       -2713833.4301    5303935.0936   -2269513.5270       0.60380189        2.4186      0.000000       0.000000        0.000000      0.000000       0.000000
  819     2023   344         24540.0000       -2713833.4301    5303935.0935   -2269513.5270       0.71183974        2.4181      0.000000       0.000000        0.000000      0.000000       0.000000
  820     2023   344         24570.0000       -2713833.4301    5303935.0935   -2269513.5270       0.38371238        2.4172      0.000000       0.000000        0.000000      0.000000       0.000000
  821     2023   344         24600.0000       -2713833.4300    5303935.0934   -2269513.5270       0.57935250        2.4166      0.000000       0.000000        0.000000      0.000000       0.000000
  822     2023   344         24630.0000       -2713833.4300    5303935.0933   -2269513.5269       0.26964489        2.4160      0.000000       0.000000        0.000000      0.000000       0.000000
  823     2023   344         24660.0000       -2713833.4300    5303935.0933   -2269513.5269       0.43106544        2.4154      0.000000       0.000000        0.000000      0.000000       0.000000
  824     2023   344         24690.0000       -2713833.4300    5303935.0932   -2269513.5269       0.47758174        2.4145      0.000000       0.000000        0.000000      0.000000       0.000000
  825     2023   344         24720.0000       -2713833.4300    5303935.0932   -2269513.5269       0.50733376        2.4139      0.000000       0.000000        0.000000      0.000000       0.000000
  826     2023   344         24750.0000       -2713833.4300    5303935.0932   -2269513.5269       0.43194673        2.4130      0.000000       0.000000        0.000000      0.000000       0.000000
  827     2023   344         24780.0000       -2713833.4301    5303935.0933   -2269513.5269       0.47063023        2.4122      0.000000       0.000000        0.000000      0.000000       0.000000
  828     2023   344         24810.0000       -2713833.4302    5303935.0933   -2269513.5269       0.50355803        2.4116      0.000000       0.000000        0.000000      0.000000       0.000000
  829     2023   344         24840.0000       -2713833.4302    5303935.0933   -2269513.5269       0.62145718        2.4110      0.000000       0.000000        0.000000      0.000000       0.000000
  830     2023   344         24870.0000       -2713833.4303    5303935.0933   -2269513.5269       0.29646979        2.4106      0.000000       0.000000        0.000000      0.000000       0.000000
  831     2023   344         24900.0000       -2713833.4303    5303935.0933   -2269513.5270       0.85333018        2.4099      0.000000       0.000000        0.000000      0.000000       0.000000
  832     2023   344         24930.0000       -2713833.4303    5303935.0934   -2269513.5270       0.15847557        2.4093      0.000000       0.000000        0.000000      0.000000       0.000000
  833     2023   344         24960.0000       -2713833.4304    5303935.0933   -2269513.5270       0.22932064        2.4086      0.000000       0.000000        0.000000      0.000000       0.000000
  834     2023   344         24990.0000       -2713833.4304    5303935.0933   -2269513.5269       0.29352721        2.4082      0.000000       0.000000        0.000000      0.000000       0.000000
  835     2023   344         25020.0000       -2713833.4304    5303935.0932   -2269513.5269       0.75489119        2.4083      0.000000       0.000000        0.000000      0.000000       0.000000
  836     2023   344         25050.0000       -2713833.4305    5303935.0933   -2269513.5269       0.76924520        2.4083      0.000000       0.000000        0.000000      0.000000       0.000000
  837     2023   344         25080.0000       -2713833.4306    5303935.0933   -2269513.5270       0.33641619        2.4088      0.000000       0.000000        0.000000      0.000000       0.000000
  838     2023   344         25110.0000       -2713833.4307    5303935.0933   -2269513.5270       0.01190558        2.4082      0.000000       0.000000        0.000000      0.000000       0.000000
  839     2023   344         25140.0000       -2713833.4307    5303935.0934   -2269513.5270       0.59379562        2.4078      0.000000       0.000000        0.000000      0.000000       0.000000
  840     2023   344         25170.0000       -2713833.4308    5303935.0934   -2269513.5270       0.15878142        2.4071      0.000000       0.000000        0.000000      0.000000       0.000000
  841     2023   344         25200.0000       -2713833.4308    5303935.0934   -2269513.5270       0.46732910        2.4065      0.000000       0.000000        0.000000      0.000000       0.000000
  842     2023   344         25230.0000       -2713833.4309    5303935.0934   -2269513.5270       0.40083597        2.4060      0.000000       0.000000        0.000000      0.000000       0.000000
  843     2023   344         25260.0000       -2713833.4309    5303935.0934   -2269513.5270       0.50318846        2.4054      0.000000       0.000000        0.000000      0.000000       0.000000
  844     2023   344         25290.0000       -2713833.4309    5303935.0934   -2269513.5270       0.64704950        2.4053      0.000000       0.000000        0.000000      0.000000       0.000000
  845     2023   344         25320.0000       -2713833.4309    5303935.0935   -2269513.5270       0.59060111        2.4054      0.000000       0.000000        0.000000      0.000000       0.000000
